布靡そ絪腹,笲そ絪腹,腹,布贺絪腹,布贺絏,隔絬そ隔絪腹,诀絪腹,ó腹,ó丁(),璸禣(),璸禣(),ó丁(),璸禣(),璸禣(),ユ龟Ι,﹍布基,纔磃布基,纔磃肂
EasyCard,47000,904852517,0,布,1133,134,428-FQ,2017/9/5 12:05,12,び緗徽,2017/9/5 12:43,17,ぱ不,34,78,68,10
EasyCard,47000,905540024,0,布,1141,135,927-FW,2017/9/2 08:37,0,浆ó,2017/9/2 08:47,0,浆ó,21,24,21,3
EasyCard,47000,905831637,0,布,1133,279,931-FW,2017/9/30 13:52,0,浆ó,2017/9/30 14:08,1,盵,10,24,21,3
EasyCard,47000,906075573,0,布,1133,111,420-FQ,2017/9/1 10:45,0,浆ó,2017/9/1 12:53,17,ぱ不,77,177,155,22
EasyCard,47000,906866963,0,布,1133,103,923-FW,2017/9/29 13:47,0,浆ó,2017/9/29 13:57,0,浆ó,10,24,21,3
EasyCard,47000,909265717,0,布,1126,135,927-FW,2017/9/14 07:01,5,瓾,2017/9/14 07:20,10,穝,36,41,36,5
EasyCard,47000,909265717,0,布,1126,135,927-FW,2017/9/21 06:59,5,瓾,2017/9/21 07:17,10,穝,36,41,36,5
EasyCard,47000,909265717,0,布,1126,212,938-FW,2017/9/22 07:05,5,瓾,2017/9/22 07:24,10,穝,36,41,36,5
EasyCard,47000,911007861,0,布,1133,138,953-FW,2017/9/20 10:48,0,浆ó,2017/9/20 12:42,17,ぱ不,77,177,155,22
EasyCard,47000,91860623,0,布,1133,247,952-FW,2017/9/22 16:16,15,嘹也爵,2017/9/22 16:21,17,ぱ不,12,29,25,4
EasyCard,47000,91860623,0,布,1133,247,952-FW,2017/9/22 16:40,17,ぱ不,2017/9/22 17:28,10,穝,41,94,83,11
EasyCard,47000,990951808,0,布,1133,144,951-FW,2017/9/18 13:59,17,ぱ不,2017/9/18 15:35,0,浆ó,77,177,155,22
KRTC,130,01BB6865,A1,,1133,219,919-FW,2017/9/23 17:24,12,び緗徽,2017/9/23 18:24,0,浆ó,43,99,87,12
KRTC,130,1506279C,A3,穛ρ,1126,135,927-FW,2017/9/12 09:57,15,嘹也爵,2017/9/12 11:03,0,浆ó,56,64,56,8
KRTC,130,15A7AA9C,A1,,1133,120,423-FQ,2017/9/22 12:27,12,び緗徽,2017/9/22 12:52,15,嘹也爵,21,49,43,6
KRTC,130,15A7AA9C,A1,,1141,135,927-FW,2017/9/22 19:02,0,浆ó,2017/9/22 19:17,0,浆ó,21,24,21,3
KRTC,130,1A5EE680,A1,,1141,135,927-FW,2017/9/26 08:40,0,浆ó,2017/9/26 09:15,5,瓾,33,38,33,5
KRTC,130,1D9CA280,A2,厩ネ,1133,105,950-FW,2017/9/4 13:58,17,ぱ不,2017/9/4 15:20,13,琄爵,29,66,58,8
KRTC,130,22BEF105,A1,,1133,247,952-FW,2017/9/4 13:46,0,浆ó,2017/9/4 16:23,17,ぱ不,77,177,155,22
KRTC,130,22C83708,A1,,1133,111,420-FQ,2017/9/1 12:00,10,穝,2017/9/1 12:53,17,ぱ不,41,94,83,11
KRTC,130,2FD70BA4,A1,,1133,151,948-FW,2017/9/30 10:45,0,浆ó,2017/9/30 10:59,0,浆ó,10,24,21,3
KRTC,130,3213D201,A3,穛ρ,1126,135,927-FW,2017/9/17 10:17,1,盵,2017/9/17 10:29,0,浆ó,11,12,11,1
KRTC,130,41367165,A1,,1133,103,923-FW,2017/9/29 18:27,1,盵,2017/9/29 18:43,0,浆ó,10,24,21,3
KRTC,130,41602B5D,A1,,1133,175,493-FQ,2017/9/26 17:03,15,嘹也爵,2017/9/26 18:31,0,浆ó,65,148,130,18
KRTC,130,424A2802,A1,,1133,144,951-FW,2017/9/13 10:46,0,浆ó,2017/9/13 12:29,17,ぱ不,77,177,155,22
KRTC,130,42E1A200,A1,,1141,135,927-FW,2017/9/15 08:37,0,浆ó,2017/9/15 09:35,12,び緗徽,81,92,81,11
KRTC,130,45CE599C,A1,,1133,120,423-FQ,2017/9/22 12:27,12,び緗徽,2017/9/22 12:52,15,嘹也爵,21,49,43,6
KRTC,130,45CE599C,A1,,1141,135,927-FW,2017/9/22 19:02,0,浆ó,2017/9/22 19:17,0,浆ó,21,24,21,3
KRTC,130,5149A54A,A3,穛ρ,1133,280,925-FW,2017/9/7 13:49,0,浆ó,2017/9/7 14:59,12,び緗徽,44,50,44,6
KRTC,130,5149A54A,A3,穛ρ,1133,280,925-FW,2017/9/7 17:24,12,び緗徽,2017/9/7 18:20,1,盵,36,41,36,5
KRTC,130,518F4C4B,A1,,1133,158,926-FW,2017/9/1 18:35,0,浆ó,2017/9/1 18:42,0,浆ó,10,24,21,3
KRTC,130,5C15E102,A1,,1141,135,927-FW,2017/9/24 08:51,0,浆ó,2017/9/24 09:32,12,び緗徽,81,92,81,11
KRTC,130,61B40513,A1,,1133,123,955-FW,2017/9/19 13:57,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
KRTC,130,62A44502,A1,,1141,135,927-FW,2017/9/4 10:27,17,ぱ不,2017/9/4 12:56,28,冰,250,285,250,35
KRTC,130,6A0A7FB1,A1,,1126,135,927-FW,2017/9/12 09:58,15,嘹也爵,2017/9/12 11:03,0,浆ó,111,127,111,16
KRTC,130,6AE10254,A2,厩ネ,1133,142,978-FW,2017/9/13 13:45,0,浆ó,2017/9/13 14:11,1,盵,10,24,21,3
KRTC,130,81011A03,A3,穛ρ,1126,135,927-FW,2017/9/12 09:57,15,嘹也爵,2017/9/12 11:03,0,浆ó,56,64,56,8
KRTC,130,81C53001,A3,穛ρ,1133,219,919-FW,2017/9/15 11:11,1,盵,2017/9/15 11:16,2,浆,11,12,11,1
KRTC,130,8A55B261,A1,,1133,205,949-FW,2017/9/17 10:55,0,浆ó,2017/9/17 12:43,17,ぱ不,77,177,155,22
KRTC,130,91EBD802,A1,,1133,138,953-FW,2017/9/20 11:13,1,盵,2017/9/20 12:41,17,ぱ不,69,159,139,20
KRTC,130,91EBD802,A1,,1133,144,951-FW,2017/9/18 11:13,1,盵,2017/9/18 12:06,12,び緗徽,35,81,71,10
KRTC,130,A2AA2F05,A1,,1126,135,927-FW,2017/9/17 07:16,10,穝,2017/9/17 07:32,14,匪痐,33,38,33,5
KRTC,130,A2BD5201,A4,痴稲,1133,134,426-FQ,2017/9/23 14:06,16,厚,2017/9/23 14:21,15,嘹也爵,11,13,11,2
KRTC,130,AA036F2D,A2,厩ネ,1133,189,427-FQ,2017/9/21 14:05,16,厚,2017/9/21 14:21,14,匪痐,20,46,41,5
KRTC,130,B1111E06,A1,,1133,151,948-FW,2017/9/30 10:45,0,浆ó,2017/9/30 10:59,0,浆ó,10,24,21,3
KRTC,130,B2FB7D00,A3,穛ρ,1133,144,951-FW,2017/9/18 14:45,12,び緗徽,2017/9/18 15:46,0,浆ó,44,50,44,6
KRTC,130,B7EA4EF5,A1,,1141,135,927-FW,2017/9/29 19:10,0,浆ó,2017/9/29 19:15,0,浆ó,21,24,21,3
KRTC,130,C1743603,A1,,1133,134,428-FQ,2017/9/5 14:20,15,嘹也爵,2017/9/5 15:50,0,浆ó,65,148,130,18
KRTC,130,C1B74800,A2,厩ネ,1133,182,496-FQ,2017/9/2 11:03,0,浆ó,2017/9/2 11:26,5,瓾,16,38,33,5
KRTC,130,C714C582,A1,,1141,135,927-FW,2017/9/29 19:10,0,浆ó,2017/9/29 19:15,0,浆ó,21,24,21,3
KRTC,130,D0752C78,A3,穛ρ,1141,135,927-FW,2017/9/20 08:41,0,浆ó,2017/9/20 08:47,0,浆ó,11,12,11,1
KRTC,130,D175320E,A1,,1133,123,955-FW,2017/9/19 13:57,17,ぱ不,2017/9/19 14:22,15,嘹也爵,12,29,25,4
KRTC,130,D2855402,A1,,1133,105,950-FW,2017/9/4 16:14,1,盵,2017/9/4 16:38,0,浆ó,10,24,21,3
KRTC,130,D4DD56F6,A1,,1141,135,927-FW,2017/9/20 08:38,0,浆ó,2017/9/20 09:02,2,浆,21,24,21,3
KRTC,130,D5F9BF00,A1,,1133,247,952-FW,2017/9/22 13:46,0,浆ó,2017/9/22 14:01,0,浆ó,10,24,21,3
KRTC,130,DCD09E6B,A1,,1133,103,923-FW,2017/9/29 13:47,0,浆ó,2017/9/29 14:09,1,盵,10,24,21,3
KRTC,130,E14B7365,A1,,1133,103,923-FW,2017/9/28 18:40,0,浆ó,2017/9/28 18:55,0,浆ó,10,24,21,3
KRTC,130,E1C4E102,A1,,1133,138,953-FW,2017/9/20 11:13,1,盵,2017/9/20 12:42,17,ぱ不,69,159,139,20
KRTC,130,E1C4E102,A1,,1133,144,951-FW,2017/9/18 11:13,1,盵,2017/9/18 12:07,12,び緗徽,35,81,71,10
KRTC,130,E783C504,A1,,1126,135,927-FW,2017/9/12 09:57,15,嘹也爵,2017/9/12 11:03,0,浆ó,111,127,111,16
KRTC,130,E8F3A760,A2,厩ネ,1133,158,926-FW,2017/9/1 18:34,0,浆ó,2017/9/1 18:42,0,浆ó,10,24,21,3
KRTC,130,F01D966C,A4,痴稲,1133,205,949-FW,2017/9/17 13:57,17,ぱ不,2017/9/17 14:53,12,び緗徽,34,39,34,5
KRTC,130,F074134D,A1,,1133,105,950-FW,2017/9/4 13:58,17,ぱ不,2017/9/4 15:20,13,琄爵,29,66,58,8
KRTC,130,F1E4FF10,A1,,1133,120,423-FQ,2017/9/22 14:24,15,嘹也爵,2017/9/22 16:24,0,浆ó,65,148,130,18
KRTC,130,F22FB502,A1,,1141,135,927-FW,2017/9/4 10:27,17,ぱ不,2017/9/4 12:56,28,冰,250,285,250,35
KRTC,130,FC96D77B,A4,痴稲,1126,135,927-FW,2017/9/12 09:56,15,嘹也爵,2017/9/12 11:02,0,浆ó,56,64,56,8
